Manufacturer;Model;ICAO Designator;Description;Engine Type;Engine N°;Wake Turbulence
M&D FLUGZEUGBAU;Single (JS-MD-3) (electric);JS3E;LandPlane;Electric;1;L
M&D FLUGZEUGBAU;Single (JS-MD-3) (electric);JS3E;LandPlane;Electric;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MACCHI;MB-326;M326;LandPlane;Jet;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAGNI;Scout;MM14;Gyrocopter;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAKELAN;Hatz Classic;CB1;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MAPO;SL-39;SL39;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARANDA;Loisirs;RA14;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARIE;Medoc;JPM1;LandPlane;Piston;1;L
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MARTIN;170 Mars;MARS;SeaPlane;Piston;4;M
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MATRA;Jupiter;M36J;LandPlane;Piston;2;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-4 Rocket;M4;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;M-7-260 Orion;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MX-7-160 Sportplane;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;MXT-7-180 Star Rocket;M7;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAULE;Strata Rocket (M-4);M4;LandPlane;Piston;1;L
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MAX HOLSTE;MH-260 Super Broussard;N260;LandPlane;Turboprop/Turboshaft;2;M
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MBB;Hkp9;B105;Helicopter;Turboprop/Turboshaft;2;L
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Baz;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;EF-18 Hornet;F18H;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;DC-9-50;DC95;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;F-15 Akef;F15;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;Jet Trader;DC85;LandPlane;Jet;4;H
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-82;MD82;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MD-520N;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;MH-6J;MD52;Helicopter;Turboprop/Turboshaft;1;L
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
MCDONNELL DOUGLAS;RF-4 Phantom 2;F4;LandPlane;Jet;2;M
